342	26	1692576285
343	46	1692576285
344	20	1692576286
345	100	1692575529
346	830	1692575475
347	100	1692575922
348	180	1692576211
349	130	1692576173
350	100	1692576248
351	3900	1692576048
352	30	1692576286
353	130	1692576047
354	36	1692576286
355	220	1692575720
356	220	1692575720
357	130	1692575786
358	900	1692575560
359	22	1692576286
360	180	1692575595
361	180	1692576077
362	180	1692575595
363	100	1692576148
364	100	1692576004
365	100	1692575754
366	38	1692576287
367	38	1692576287
368	38	1692576287
369	38	1692576287
370	38	1692576287
371	38	1692576288
372	38	1692576288
373	38	1692576288
374	38	1692576288
375	2000	1692576289
376	540	1692576289
377	660	1692576289
378	800	1692576289
379	800	1692576290
380	800	1692576290
381	1000	1692576290
382	1000	1692576290
383	880	1692576290
384	3000	1692575965
385	1200	1692576291
386	3000	1692576030
388	36	1692576291
389	1800	1692576291
390	1000	1692576039
391	1200	1692576291
392	40	1692576292
393	38	1692576292
394	38	1692576292
395	38	1692576292
396	200	1692576293
397	110	1692576293
398	4800	1692576293
399	210	1692575720
400	380	1692576293
401	3800	1692576294
402	180	1692575779
403	270	1692575892
404	390	1692575710
405	130	1692576294
406	20	1692576294
407	4600	1692576294
408	1400	1692576294
409	20	1692576295
410	32	1692576295
411	100	1692576295
412	200	1692576234
413	160	1692576205
414	38	1692576295
415	40	1692576296
416	200	1692576066
417	950	1692575705
418	1600	1692575487
419	200	1692575612
420	100	1692575535
421	100	1692575501
422	100	1692575870
423	200	1692575932
424	130	1692575595
425	340	1692575619
426	1100	1692575470
427	100	1692575536
428	670	1692575900
429	500	1692575860
430	24	1692576296
431	120	1692575937
432	120	1692576088
433	100	1692576212
434	120	1692576085
435	24	1692576296
436	180	1692576296
437	3200	1692576297
438	14000	1692575568
439	8800	1692576297
440	7800	1692576297
441	320000	1692576297
442	1400000	1692576298
443	9900	1692575535
444	4000	1692576298
445	2800	1692576216
446	980	1692576298
447	1200	1692576298
448	100	1692576142
449	100	1692575891
452	100	1692575522
455	1300	1692575643
456	1300	1692575643
457	300	1692576298
459	100	1692576159
460	100	1692575702
461	100	1692576036
462	100	1692576036
463	100	1692576036
464	650	1692575703
465	80	1692576299
466	1200	1692575702
467	20	1692576299
468	100	1692576153
469	20	1692576299
470	20	1692576299
471	100	1692575476
472	190	1692576204
473	26	1692576300
474	20	1692576300
475	26	1692576300
476	280	1692575905
477	26	1692576300
478	6100	1692576141
482	190000000	1692576301
483	200000000	1692576301
484	200000000	1692576301
487	180	1692576018
488	100	1692576108
489	62	1692576301
490	290	1692576115
491	50	1692576302
492	54	1692576302
493	48	1692576302
494	230	1692576019
495	100	1692575494
496	20	1692576302
497	46	1692576303
498	380	1692575923
499	90	1692576303
500	9500	1692575710
501	100	1692576173
503	32	1692576303
504	16000	1692575505
505	42	1692576303
506	820	1692576304
507	6700	1692576211
508	280	1692576108
510	3700	1692575490
511	8000	1692575489
512	9200	1692575487
513	17000	1692575563
514	15000	1692575561
515	15000	1692575561
517	400	1692576304
519	19000	1692576304
521	800	1692576304
522	140	1692576304
523	58	1692576305
524	22	1692576305
527	20	1692576305
528	100	1692575644
529	1200	1692576305
530	100	1692575944
531	1000	1692576306
532	600	1692576306
533	66	1692576306
537	20	1692576306
538	52	1692576307
539	4200	1692575607
540	110	1692576110
541	48	1692576307
542	52	1692576307
543	22	1692576307
544	40	1692576307
545	22	1692576308
546	400	1692576032
547	1400	1692575883
548	11000	1692576033
549	210	1692575642
550	110	1692576103
551	2600	1692576093
554	120	1692576308
555	62	1692576308
556	120	1692575870
557	150	1692575916
558	26	1692576308
559	20	1692576309
560	20	1692576309
561	12000	1692576030
562	100	1692575797
563	100	1692575918
564	20	1692576309
565	20	1692576309
566	2600	1692575521
568	40	1692576310
569	40	1692576310
570	200	1692575743
571	18000	1692576151
572	66000000	1692576310
573	300	1692576150
574	1100	1692575680
575	500	1692576310
576	44	1692576311
577	20	1692576311
578	3800	1692575681
579	220	1692575519
580	980	1692576311
581	220	1692576311
582	220	1692576312
583	990	1692575704
584	6300	1692575878
585	990	1692576024
586	310	1692575941
587	44	1692576312
588	1200	1692575549
589	980	1692575641
590	540	1692576312
591	4000	1692576149
592	210	1692575749
593	230	1692576076
594	410	1692575649
595	870	1692575586
596	310	1692575496
597	310	1692575909
599	590	1692575912
600	20	1692576312
603	0	1692576312
604	600	1692575501
610	54	1692576313
611	270	1692575654
612	56	1692576313
613	50	1692576313
614	250	1692576071
615	250	1692575590
616	52	1692576313
617	270	1692576122
618	280	1692575658
619	66	1692576314
620	290	1692575544
621	280	1692575525
622	270	1692575767
623	1400	1692575630
624	720	1692576314
625	2800	1692576071
627	6500	1692575495
628	260	1692575963
629	330	1692575607
630	58	1692576314
631	330	1692575775
632	52	1692576314
633	330	1692575775
634	20	1692576315
635	100	1692575784
638	5300	1692576028
639	460	1692576202
640	1300	1692576315
641	100	1692575517
642	100	1692575858
643	80	1692576315
645	0	1692576315
646	100	1692575813
647	200000000	1692576316
648	200000000	1692576316
649	200000000	1692576316
650	80000000	1692576316
654	100	1692575664
655	100	1692575664
656	200	1692575664
657	130	1692576316
658	120	1692576317
659	120	1692576317
660	200	1692576317
661	120	1692576317
662	600	1692576318
663	1400	1692576044
664	300	1692576318
666	0	1692576318
668	210	1692576048
669	130	1692575848
670	38	1692576318
671	32	1692576319
672	460	1692575651
673	34	1692576319
674	200	1692575727
679	230	1692575635
680	230	1692575636
681	230	1692576043
682	230	1692575584
683	230	1692575761
684	230	1692575673
685	0	1692576319
686	200	1692576319
687	500	1692575967
688	240	1692576320
689	1000	1692576320
690	180	1692576320
692	0	1692576320
693	20	1692576321
694	20	1692576321
696	1400	1692576206
697	560	1692576321
698	17000	1692576018
699	8200	1692576321
700	100	1692575913
701	5800	1692576321
702	11000	1692576322
703	210	1692575765
704	1000	1692575708
705	1000	1692575711
706	28000	1692575506
708	200	1692576049
711	3600	1692576322
712	600	1692576322
713	170000	1692576322
714	200	1692576323
715	1900	1692576323
716	360	1692576323
717	78000	1692576323
718	380	1692576324
719	9200	1692576324
720	6400	1692576324
721	80000	1692576324
722	9800	1692576325
723	20	1692576325
724	100	1692575481
725	180000000	1692576325
739	20	1692576325
740	60	1692576326
741	100	1692576239
742	100	1692575841
743	100	1692575669
744	20	1692576326
745	0	1692576326
747	20	1692576326
749	120	1692575633
750	410	1692575669
751	120	1692575912
752	150	1692575668
753	970	1692575997
754	700	1692576326
755	2900	1692575692
756	200	1692575971
757	230	1692575668
758	150	1692575806
759	450	1692575908
760	150	1692575909
761	10000	1692575909
762	2200	1692576327
763	4200	1692576327
764	700	1692575510
765	3600	1692576327
766	3600	1692576327
767	800	1692575961
768	3000	1692576328
769	0	1692576328
770	1100	1692576328
771	40	1692576328
772	20	1692576329
773	1400	1692576329
774	1500	1692576329
776	38	1692576329
777	180	1692576330
778	42	1692576330
779	42	1692576330
780	410	1692575827
781	2000	1692576330
783	20000000	1692576331
784	200000000	1692576331
786	100	1692575587
787	5000	1692575621
788	130	1692576119
789	150	1692575820
790	310	1692575740
791	0	1692576331
793	400	1692575601
794	970	1692575712
795	200000000	1692576331
796	0	1692576331
797	230	1692575636
798	230	1692576093
799	230	1692576027
800	20	1692576332
801	1000	1692575843
804	360	1692576332
805	1800	1692575474
806	1000	1692575842
807	130	1692576332
808	1000	1692576177
809	630	1692576194
810	88	1692576332
811	84	1692576333
812	50	1692576333
813	150	1692576333
814	140	1692575764
815	200	1692576333
816	220	1692575842
817	52	1692576334
819	650	1692575761
820	310	1692575631
821	170	1692575710
822	190	1692575745
823	120	1692575838
824	450	1692575613
825	380	1692575728
826	150	1692575842
827	170	1692575706
828	150	1692575920
829	20	1692576334
830	150	1692575704
831	200	1692576334
832	640	1692575504
833	200	1692575985
834	190	1692575985
835	180	1692575985
836	30	1692576334
837	98000000	1692576335
838	0	1692576335
839	200000000	1692576335
840	0	1692576335
841	140	1692575899
842	120	1692575841
843	130	1692575586
844	110	1692575846
848	30	1692576336
849	640	1692576336
850	30	1692576336
851	88	1692576336
852	30	1692576336
853	29000	1692576045
854	30	1692576337
855	2400	1692576337
856	150	1692576337
857	4800	1692576337
858	160	1692576338
859	2400	1692576338
860	1100	1692576338
861	350	1692576227
862	500	1692576127
863	84	1692576338
864	500	1692576226
865	500	1692575696
866	280	1692575823
867	100	1692576045
869	2000	1692576339
871	2000	1692576339
873	500	1692576107
874	100	1692576339
875	20000000	1692576339
876	44000000	1692576340
877	30000000	1692576340
878	28000000	1692576340
880	56	1692576340
881	120	1692576341
882	190	1692575923
883	110	1692576341
884	24	1692576341
885	26	1692576341
886	80	1692576342
887	180	1692576342
888	600	1692576342
889	58	1692576342
890	30	1692576342
893	36	1692576343
894	0	1692576343
895	13000000	1692576343
896	3400000	1692576343
897	0	1692576344
898	0	1692576344
899	0	1692576344
900	1500	1692576344
901	4000	1692576345
902	15000	1692576345
903	200000000	1692576345
904	0	1692576345
905	100	1692576065
906	100	1692575957
907	100	1692575957
908	100	1692575800
909	20	1692576346
910	120	1692576346
911	20	1692576346
912	100	1692575755
913	20	1692576346
914	0	1692576347
915	10000	1692576347
918	200000000	1692576347
919	200000000	1692576347
920	200000000	1692576348
921	1800000	1692576348
922	7600000	1692576348
923	7600	1692576348
924	0	1692576348
925	1100	1692576349
926	960	1692575582
927	200000000	1692576349
931	60	1692576349
932	220	1692575809
933	100	1692575821
934	100	1692575812
935	560000	1692576349
936	38000000	1692576350
937	440	1692576350
938	66000000	1692576350
939	90000000	1692576350
940	3600000	1692576351
941	90000000	1692576351
942	1500000	1692576351
943	1400000	1692576351
944	1000000	1692576352
945	70000000	1692576352
946	70000000	1692576352
947	70000000	1692576352
948	70000000	1692576352
949	70000000	1692576353
950	70000000	1692576353
951	170000000	1692576353
952	2500000	1692576193
953	180000	1692576353
954	0	1692576354
955	6800	1692576354
956	160	1692576221
957	28	1692576354
958	120	1692575872
959	1300	1692575678
960	8100	1692575609
961	0	1692576354
962	19000	1692576355
963	360	1692576355
964	400	1692576355
965	1900	1692576355
966	360	1692576356
967	700	1692576356
968	860	1692576356
969	90	1692576356
970	78	1692576356
971	78	1692576357
972	88	1692576357
973	78	1692576357
974	280	1692576357
975	90	1692576358
976	390	1692576081
977	260	1692576358
978	90	1692576358
979	84	1692576358
980	1500	1692575825
981	190	1692576091
982	70	1692576359
983	320	1692576359
984	990	1692576013
985	220	1692576359
986	450	1692576105
987	1200	1692576019
988	460	1692576359
989	4000	1692576360
990	1500	1692576360
991	11000000	1692576360
992	11000000	1692576360
993	11000000	1692576360
994	11000000	1692576361
995	6500	1692575960
998	1000	1692575609
999	3600	1692576361
1000	17000	1692576035
1003	100	1692575816
1004	100	1692575672
1005	100	1692575744
1006	260	1692575651
1007	100	1692575473
1008	100	1692575476
1009	130	1692575942
1010	400	1692575916
1011	26	1692576361
1012	130	1692576119
1013	130	1692576219
1014	130	1692575477
1015	88	1692576361
1016	230	1692576142
1017	230	1692576092
1018	46	1692576362
1019	300	1692576362
1020	550	1692576033
1021	250	1692575688
1022	180	1692575760
1023	66000000	1692576362
1024	70000000	1692576362
1025	70000000	1692576363
1026	100	1692576158
1027	100	1692575872
1028	20	1692576363
1029	650	1692576219
1030	58	1692576363
1031	180	1692576363
1032	540	1692576363
1033	150	1692575738
1034	320	1692576364
1035	940	1692576364
1036	56	1692576364
1037	920	1692576125
1038	1100	1692575564
1040	180000000	1692576364
1041	1500	1692575739
1042	19000	1692576365
1043	22000	1692576365
1044	20000	1692576365
1045	9000	1692576365
1047	0	1692576366
1048	260	1692576366
1049	1000	1692575993
1050	1100	1692575993
1051	2400	1692576366
1052	240	1692576366
1053	240	1692576366
1054	220	1692576367
1055	2000	1692575890
1056	340	1692576367
1057	1100	1692575994
1058	240	1692576367
1059	1000	1692575994
1060	240	1692576367
1061	280	1692576368
1062	260	1692576368
1063	440	1692576368
1064	340	1692576368
1065	1500	1692576369
1066	260	1692576369
1067	240	1692576369
1068	2200	1692576369
1069	2000	1692576370
1070	11000	1692576152
1071	1000	1692576370
1072	340	1692576370
1073	1200	1692575994
1074	1700	1692575888
1075	260	1692576370
1076	240	1692576370
1077	340	1692576371
1078	10000	1692576042
1079	1000	1692576371
1080	60	1692576371
1081	0	1692576371
1082	56000	1692576372
1083	190000000	1692576372
1084	7600	1692576372
1085	4800	1692576139
1086	440	1692576372
1087	30000	1692576139
1088	5200	1692576373
1089	9700	1692576048
1090	2000	1692576373
1091	20000	1692576045
1092	11000	1692576045
1093	3800	1692576373
1094	35000	1692575863
1095	60000	1692576373
1096	20000	1692575908
1097	56000	1692576200
1098	18000	1692576198
1099	29000	1692576198
1100	200	1692576374
1101	200	1692576374
1102	260	1692576374
1103	4600	1692576374
1104	5400	1692576375
1105	7400	1692576375
1106	13000	1692576375
1107	13000	1692576375
1108	6400	1692576375
1109	22000000	1692576376
1110	7800000	1692576376
1111	37000	1692575744
1112	25000	1692575744
1113	30000	1692575521
1114	100	1692576376
1115	28	1692576376
1116	150	1692575659
1123	20	1692576377
1124	6800	1692575693
1126	1500	1692576377
1127	20	1692576377
1128	4700	1692576044
1129	440	1692576377
1130	0	1692576378
1131	0	1692576378
1133	400	1692576378
1134	560	1692576378
1135	100	1692576189
1136	20	1692576379
1137	40	1692576379
1138	25000	1692575695
1139	8900	1692576163
1140	7800	1692576161
1141	740	1692576379
1142	380	1692576379
1143	1700	1692576379
1144	560	1692576380
1145	560	1692576380
1146	380	1692576380
1147	380	1692576380
1148	100	1692575832
1149	20	1692576381
1150	1500000	1692576381
1151	82	1692576381
1152	66000000	1692576381
1153	40000	1692576382
1154	140000	1692576382
1157	120	1692576382
1158	20	1692576382
1159	20	1692576382
1160	110	1692576235
1161	20	1692576383
1162	200	1692575962
1163	20	1692576383
1164	5900	1692576235
1165	25000	1692576144
1166	120	1692576383
1222	58000000	1692576383
1223	0	1692576384
1236	310000000	1692575654
1238	20	1692576384
1239	80	1692576384
1240	86	1692576384
1241	640	1692576385
1242	200000000	1692576385
1243	24000	1692576385
1251	120	1692576385
1252	20	1692576386
1253	20	1692576386
1254	20	1692576386
1255	120	1692575663
1256	250	1692575606
1257	140	1692576386
1260	34000000	1692576386
1261	500	1692576097
1262	0	1692576387
1263	90000000	1692576387
1264	880	1692576387
1273	20	1692576387
1275	1100	1692575826
1276	180000000	1692576388
1277	1500	1692575900
1278	70	1692576388
1279	2000	1692576388
1280	520	1692576388
1281	22000	1692576389
1282	190	1692576389
1283	1200	1692576160
1284	520	1692576389
1285	360	1692576389
1286	700	1692576389
1287	520	1692576390
1288	48	1692576390
1289	280	1692576390
1291	130000000	1692576390
1292	20	1692576391
1293	36	1692576391
1294	180	1692576391
1295	180	1692575488
1296	600	1692576391
1297	36	1692576392
1298	990	1692575872
1300	790	1692575659
1301	2900	1692575630
1302	130	1692575694
1304	200000000	1692576392
1305	1900	1692576392
1307	200000000	1692576392
1308	88000000	1692576392
1309	1700	1692576393
1310	180	1692576393
1311	20000000	1692576393
1317	30	1692576393
1318	120	1692576054
1319	20	1692576394
1320	40000	1692576394
1321	6000	1692576394
1322	80000000	1692576070
1323	6600000	1692576394
1324	6400000	1692576395
1325	6600000	1692576395
1326	38	1692576395
1327	3800	1692575874
1328	100	1692575874
1329	380	1692576395
1330	600	1692576395
1331	130	1692575874
1332	940	1692576396
1333	2000	1692575504
1334	100	1692575922
1335	60	1692576396
1336	60	1692576396
1338	710	1692576199
1339	170	1692576396
1340	20	1692576397
1341	52	1692576397
1342	1200	1692575845
1343	34000	1692576088
1344	20	1692576397
1345	800	1692575873
1346	20	1692576397
1347	10000	1692576398
1348	3000	1692576398
1349	0	1692576398
1350	8800	1692576398
1351	40	1692576399
1352	24	1692576399
1358	15000	1692576399
1359	80000	1692575864
1360	13000	1692576399
1361	24	1692576399
1363	16000	1692576400
1364	920	1692576400
1365	660	1692576241
1366	580	1692576077
1367	220	1692576400
1368	580	1692575784
1369	180	1692576089
1370	210	1692575947
1371	80	1692576400
1372	42	1692576401
1373	98000000	1692576401
1374	1700	1692576401
1375	1000	1692576401
1376	2400	1692576402
1377	20000	1692575830
1378	880	1692576402
1379	980	1692576402
1381	20000	1692576402
1382	75000	1692575984
1383	20	1692576402
1384	150	1692575727
1385	220	1692576104
1386	38	1692576403
1387	20	1692576403
1388	8500	1692576231
1389	240	1692576403
1390	20	1692576403
1391	130	1692576404
1392	3000	1692575807
1393	1000	1692576404
1394	340	1692576404
1395	16000	1692576118
1396	12000	1692576404
1397	22000	1692576405
1398	240000	1692576082
1399	6200	1692576405
1400	1700	1692576405
1401	3000	1692576405
1402	320	1692576406
1403	980000	1692576406
1404	200000	1692576406
1405	240000	1692576406
1406	440	1692576407
1407	870	1692576186
1408	9600	1692576407
1410	2600	1692575921
1411	1000000000	1692576088
1412	140	1692576103
1413	6100	1692575533
1414	130	1692575851
1415	24000	1692575485
1416	7400	1692575483
1417	32000	1692575709
1418	380	1692576407
1419	380	1692576407
1423	10000000	1692576407
1424	10000000	1692576408
1425	12000000	1692576408
1426	10000000	1692576408
1427	11000000	1692576408
1429	12000	1692576409
1433	8400	1692576409
1434	6000	1692576409
1435	300	1692576409
1436	100000	1692576410
1437	20	1692576410
1438	100	1692576014
1439	200	1692575792
1440	250	1692575777
1441	100	1692575781
1442	150	1692575792
1443	140	1692575793
1444	120	1692576014
1445	130	1692575675
1446	120	1692575655
1447	130	1692575978
1448	120	1692575675
1449	120	1692576109
1450	180	1692575526
1451	650	1692575569
1452	620	1692575509
1453	690	1692575509
1454	600	1692575480
1455	640	1692575508
1461	100	1692576152
1462	100	1692576012
1463	100	1692576152
1464	200	1692576410
1465	100	1692576190
1466	140	1692576410
1467	140	1692575884
1468	240	1692576041
1469	300	1692576191
1470	32	1692576411
1471	120	1692576039
1472	220	1692576038
1473	260	1692576191
1474	300	1692576192
1475	100	1692576038
1476	140	1692576190
1477	180	1692576041
1478	240	1692576041
1479	300	1692576191
1480	100	1692576192
1481	100	1692576041
1482	32	1692576411
1483	44	1692576411
1484	280	1692576191
1485	750	1692575552
1488	180000000	1692576411
1489	2800	1692576412
1490	32	1692576412
1491	44	1692576412
1492	44	1692576412
1493	48	1692576413
1494	670	1692576140
1496	43000	1692575994
1497	49000	1692576206
1498	100000000	1692576413
1512	250	1692575672
1513	60	1692576413
1514	200	1692575697
1515	150	1692575531
1519	15000000	1692576413
1527	900	1692576413
1528	740	1692576414
1529	13000	1692576414
1530	10000	1692575902
1531	45000	1692575925
1532	31000	1692575924
1533	38000	1692575925
1536	92000000	1692576414
1537	3000	1692576414
1539	170000000	1692576415
1540	170000000	1692576415
1541	0	1692576415
1542	0	1692576415
1543	0	1692576416
1544	0	1692576416
1545	0	1692576416
1546	0	1692576416
1547	800	1692576417
1548	800	1692576417
1549	1000	1692575499
1551	800	1692576185
1552	780	1692575770
1553	700	1692575770
1554	750	1692576223
1555	80	1692576417
1556	250	1692575810
1557	100	1692576417
1558	140	1692575568
1559	210	1692575771
1560	1600	1692576189
1561	330	1692575634
1562	890	1692575961
1563	2200	1692575477
1564	430	1692576120
1565	260	1692575477
1566	260	1692575472
1567	260	1692575472
1568	260	1692575472
1569	400	1692576417
1570	260	1692575473
1571	660	1692576418
1572	620	1692576418
1573	3100	1692576089
1574	2100	1692575966
1575	3000	1692575755
1576	1300	1692575772
1577	1200	1692575772
1578	1500	1692575774
1579	970	1692575570
1580	1100	1692575613
1581	1700	1692576188
1582	1500	1692575787
1583	1900	1692575768
1584	3200	1692575697
1585	3500	1692575768
1586	1500	1692575964
1587	440	1692576238
1588	1300	1692576194
1589	280	1692576418
1590	3100	1692575743
1591	220	1692576418
1592	4200	1692575555
1593	290	1692575514
1594	6400	1692575637
1595	1100	1692575510
1596	4000	1692575701
1606	12000000	1692576419
1607	100	1692575591
1608	390	1692575492
1609	100	1692575682
1610	770	1692575494
1611	600	1692575937
1612	220	1692575847
1613	22	1692576419
1614	34	1692576419
1615	37000	1692576220
1616	4800	1692576419
1617	12000	1692576218
1618	69000	1692575783
1619	14000	1692575881
1620	80	1692576420
1621	98000000	1692576420
1622	6000	1692575524
1623	2800	1692576420
1624	8100	1692575484
1625	600	1692575690
1626	970	1692575709
1627	120	1692576420
1628	5700	1692575544
1629	340	1692576421
1630	1300	1692576421
1631	2800	1692576421
1635	1900	1692575656
1637	450	1692575791
1638	450	1692575792
1639	1900	1692575978
1640	580	1692576421
1641	4700	1692575949
1642	18000000	1692576422
1643	12000000	1692576422
1644	4000	1692576089
1645	940	1692576422
1646	1500	1692576422
1647	1200	1692576422
1648	1200	1692576423
1650	100	1692575542
1651	240	1692576423
1652	22	1692576423
1653	80000000	1692576423
1655	24	1692576424
1657	130	1692575889
1658	100	1692576093
1659	100	1692575820
1660	100	1692576182
1661	38000000	1692576424
1662	74000000	1692576424
1663	44000000	1692576424
1664	60000000	1692576425
1665	100000000	1692576425
1666	50000000	1692576425
1668	150	1692576425
1669	780	1692576425
1673	100	1692576212
1675	20	1692576426
1676	20	1692576426
1677	20	1692576426
1679	160	1692576426
1680	2000	1692576427
1681	360	1692576427
1682	130	1692576427
1683	880	1692576427
1684	190	1692576428
1685	180	1692576428
1686	300	1692576428
1687	50000000	1692576428
1688	180	1692576429
1690	82	1692576429
1691	100	1692576429
1692	100	1692576165
1693	100	1692575725
1694	80	1692576429
1695	400	1692575814
1696	180	1692576429
1697	130	1692576430
1698	26	1692576430
1699	34	1692576430
1700	34	1692576430
1701	34	1692576431
1702	100	1692576003
1703	1000000000	1692576057
1704	320	1692575927
1705	100	1692576241
1706	380	1692576431
1707	2200	1692576431
1708	380	1692576431
1709	420	1692576432
1710	400	1692576432
1711	2200	1692576432
1712	420	1692576432
1713	32	1692576433
1714	2400	1692576433
1715	190	1692576433
1716	2000	1692576433
1717	880	1692576433
1718	160	1692576434
1719	380	1692576434
1720	1400	1692576434
1721	480	1692576434
1722	420	1692576435
1723	420	1692576435
1725	200	1692576435
1726	200	1692576435
1727	200	1692576436
1728	300	1692576436
1729	880	1692576436
1730	9000	1692576172
1731	620	1692576436
1732	60000	1692576164
1733	300	1692576436
1734	34000	1692575950
1735	7600	1692575993
1736	5000	1692576221
1737	240	1692576437
1738	700	1692575993
1739	13000	1692576437
1740	360	1692576437
1741	11000	1692576437
1742	80	1692576438
1743	34	1692576438
1744	1500	1692576438
1745	3700	1692576136
